"","stratum","geometry"
"1","201",list(c(-56.6159153, -56.6207142, -56.8222523, -56.8078575, -56.8126545, -56.8222523, -56.8222523, -56.8462448, -56.9326172, -56.9326172, -57.0045967, -57.0237904, -57.0237904, -57.1053658, -57.1149616, -57.0333862, -56.9949989, -56.9038277, -56.8654385, -56.7838631, -56.7118874, -56.6543045, -56.630312, -56.5727291, -56.5199451, -56.4479675, -56.4287739, -56.3759918, -56.3519974, -56.3280048, -56.3184071, -56.3088112, -56.2848186, -56.2752228, -56.2512283, -56.2512283, -56.3088112, -56.3280067, -56.3615952, 
-56.3903866, -56.4623642, -56.5391407, -56.5391407, -56.5583344, -56.6159153, -56.6159153, -56.6255131, -56.6159153, -56.6159153, 55.3235455, 55.3208084, 55.3208084, 55.3125992, 55.2742634, 55.2660446, 55.2441177, 55.2139492, 55.1672783, 55.1617851, 55.1425495, 55.1260548, 55.1123028, 55.0765266, 55.0352077, 54.9910851, 54.9800472, 54.988327, 54.9772873, 54.9800472, 54.9358654, 54.9165211, 54.8916359, 54.863966, 54.7808437, 54.7392178, 54.7336655, 54.7336655, 54.7364426, 54.7503223, 54.7752953, 54.9607258, 
55.0131531, 55.0792809, 55.120554, 55.2441177, 55.2715244, 55.2715244, 55.2605648, 55.2605648, 55.2852211, 55.298912, 55.3043861, 55.3098621, 55.298912, 55.3043861, 55.3043861, 55.3098621, 55.3235455))
"2","202",list(c(-56.8222523, -56.8222523, -56.8126545, -56.8078575, -56.8222523, -56.8558426, -56.8990288, -56.942215, -56.9806023, -57.0765743, -57.1629467, -57.1677456, -57.1677456, -57.1725445, -57.2397232, -57.2589169, -57.2589169, -57.2781105, -57.3596859, -57.5852165, -57.6140079, -57.6571941, -57.8059483, -57.8779259, -57.9211121, -57.9307098, -57.9307098, -57.9163132, -57.8539333, -57.8155441, -57.7387695, -57.6715889, -57.6236038, -57.4268646, -57.3164997, -57.2109318, -57.1821404, -57.0045967, -56.9758053, 
-56.9614086, -56.9374161, -56.8750362, -56.8270512, -56.7982597, -56.7742672, -56.7742672, -56.7358799, -56.7358799, -56.7550735, -56.7454758, -56.7598724, -56.7646694, -56.7598724, -56.7454758, -56.7166843, -56.6974907, -56.6974907, -56.6591034, -56.6399097, -56.6447067, -56.6543045, -56.6543045, -56.6351109, -56.6399097, -56.630312, -56.6015205, -56.577528, -56.5343418, -56.5391407, -56.5631332, -56.5535355, -56.5823269, -56.5823269, -56.5583344, -56.5151463, -56.4671612, -56.4479675, -56.4287739, 
-56.4287739, -56.4383717, -56.4575653, -56.4287739, -56.4239769, -56.4143791, -56.5103493, -56.5007515, -56.577528, -56.5871258, -56.6159153, -56.6159153, -56.6351109, -56.6447067, -56.6686993, -56.6734982, -56.731081, -56.7214832, -56.7406788, -56.731081, -56.7262821, -56.7262821, -56.7166843, -56.7214832, -56.7454758, -56.7454758, -56.731081, -56.7118874, -56.6686993, -56.6063194, -56.5631332, -56.4287739, -56.3759918, -56.3759918, -56.4287739, -56.4479675, -56.5199451, -56.5727291, -56.630312, 
-56.6543045, -56.7118874, -56.7838631, -56.8654385, -56.9038277, -56.9949989, -57.0333862, -57.1149616, -57.1053658, -57.0237904, -57.0237904, -57.0045967, -56.9326172, -56.9326172, -56.8462448, -56.8222523, 55.2441177, 55.2660446, 55.2742634, 55.3125992, 55.3208084, 55.3454266, 55.3590984, 55.3645649, 55.3836937, 55.3618317, 55.3208084, 55.3208084, 55.3180714, 55.3180714, 55.2824821, 55.2578239, 55.2358913, 55.2249222, 55.2084618, 55.2112045, 55.1974831, 55.1892471, 55.1919937, 55.1782646, 55.1810112, 
55.1755199, 55.1535416, 55.1452961, 55.1370506, 55.1233044, 55.1095505, 55.0847855, 55.0792809, 55.002121, 54.9828072, 54.9772873, 54.9690075, 54.8418179, 54.8418179, 54.8501244, 54.8528938, 54.8113422, 54.8085709, 54.7947083, 54.7586498, 54.7447701, 54.7419949, 54.7336655, 54.7308884, 54.7169991, 54.714222, 54.7169991, 54.6892109, 54.6641846, 54.6669655, 54.655838, 54.616869, 54.6335735, 54.6335735, 54.6419258, 54.6419258, 54.6502724, 54.6530552, 54.6586208, 54.6614017, 54.6474915, 54.6474915, 54.6586208, 
54.6474915, 54.6419258, 54.6280079, 54.616869, 54.6057281, 54.6085129, 54.5778618, 54.5806484, 54.563921, 54.563921, 54.5471878, 54.5471878, 54.5304451, 54.5304451, 54.5332355, 54.5750732, 54.6001568, 54.6586208, 54.6641846, 54.6975498, 54.6947708, 54.6864319, 54.6864319, 54.6641846, 54.6641846, 54.6697464, 54.6780891, 54.6919918, 54.7086658, 54.714222, 54.7086658, 54.7058868, 54.7058868, 54.7475471, 54.7475471, 54.7558746, 54.7614231, 54.7919369, 54.7808437, 54.7808437, 54.772522, 54.7253342, 54.7281113, 
54.7336655, 54.7336655, 54.7392178, 54.7808437, 54.863966, 54.8916359, 54.9165211, 54.9358654, 54.9800472, 54.9772873, 54.988327, 54.9800472, 54.9910851, 55.0352077, 55.0765266, 55.1123028, 55.1260548, 55.1425495, 55.1617851, 55.1672783, 55.2139492, 55.2441177))
"3","203",list(c(-55.8961391, -55.9729156, -56.0017071, -56.0352955, -56.0688858, -56.0928783, -56.1264687, -56.1504612, -56.164856, -56.1936474, -56.2272377, -56.2560272, -56.2560272, -56.2800198, -56.2848186, -56.2992134, -56.3088112, -56.3328037, -56.3759918, -56.4287739, -56.5631332, -56.6063194, -56.6686993, -56.7118874, -56.731081, -56.7454758, -56.7454758, -56.7214832, -56.7166843, -56.7262821, -56.7262821, -56.731081, -56.7406788, -56.7214832, -56.731081, -56.6734982, -56.6686993, -56.6447067, -56.6351109, 
-56.6159153, -56.6159153, -56.5871258, -56.577528, -56.5007515, -56.5103493, -56.4143791, -56.4239769, -56.3999825, -56.3999825, -56.3855877, -56.3328037, -56.3280048, -56.3280048, -56.3903866, -56.3471985, -56.3040123, -56.2896175, -56.2320347, -56.1936474, -56.1840496, -56.1552582, -56.0976772, -56.0880795, -56.1024742, -56.1600571, -56.265625, -56.3184071, -56.3184071, -56.3903866, -56.4095802, -56.4095802, -56.3711929, -56.3519974, -56.3088112, -56.2320347, -56.1984463, -56.1840496, -56.164856, 
-56.1600571, -56.1072731, -56.0928783, -56.1168709, -56.1600571, -56.1744537, -56.1264687, -56.0928783, -56.0880795, -56.0640869, -56.0592899, -56.0209007, -55.9825115, -55.9825115, -56.0065041, -56.0592899, -56.0592899, -55.9873104, -55.9681168, -55.9681168, -55.9393253, -55.8961391, -55.8817444, -55.8577518, -55.8769455, -55.8769455, -55.852953, -55.8481541, -55.8385563, -55.8577518, -55.8577518, -55.8481541, -55.8481541, -55.8577518, -55.8577518, -55.8673477, -55.8577518, -55.8673477, -55.8577518, 
-55.8481541, -55.8577518, -55.8865414, -55.8865414, -55.8577518, -55.8577518, -55.8385563, -55.8289604, -55.8673477, -55.8673477, -55.8961391, -55.8961391, -55.9057369, -55.8673477, -55.8577518, -55.8769455, -55.8913403, -55.8961391, -55.9249306, -55.9441242, -55.9105358, -55.8769455, -55.8577518, -55.8481541, -55.8385563, -55.8193626, -55.8193626, -55.8337593, -55.8577518, -55.8961391, 55.1452961, 55.1507931, 55.1645317, 55.1645317, 55.1535416, 55.1315536, 55.1150532, 55.1095524, 55.0985451, 55.0957947, 
